identifier,book_id,page_number,ground_truth_label,predicted_label,prob_advertisement,prob_cover,prob_story,prob_textstory,prob_first-page,prob_credits,prob_art,prob_text,prob_back_cover
Sacred Creatures 006_page_55,Sacred Creatures 006,55,story,story,0.068,0.043,0.749,0.021,0.023,0.032,0.017,0.025,0.023
Sacred Creatures 006_page_56,Sacred Creatures 006,56,story,story,0.087,0.035,0.741,0.019,0.022,0.032,0.014,0.026,0.023
Sacred Creatures 006_page_57,Sacred Creatures 006,57,story,advertisement,0.761,0.028,0.084,0.012,0.016,0.048,0.012,0.024,0.014
Sacred Creatures 006_page_58,Sacred Creatures 006,58,story,advertisement,0.664,0.066,0.117,0.015,0.019,0.067,0.016,0.017,0.017
Sacred Creatures 006_page_59,Sacred Creatures 006,59,advertisement,advertisement,0.796,0.043,0.037,0.013,0.019,0.045,0.013,0.019,0.015
Sacred Creatures 006_page_60,Sacred Creatures 006,60,advertisement,advertisement,0.829,0.031,0.028,0.012,0.017,0.027,0.011,0.027,0.016
Sacred Creatures 006_page_61,Sacred Creatures 006,61,advertisement,advertisement,0.557,0.026,0.138,0.017,0.021,0.157,0.015,0.046,0.024
L.E.G.I.O.N. (1989-1994) Annual 005_page_0,L.E.G.I.O.N. (1989-1994) Annual 005,0,cover,cover,0.059,0.792,0.021,0.012,0.012,0.056,0.02,0.012,0.016
L.E.G.I.O.N. (1989-1994) Annual 005_page_1,L.E.G.I.O.N. (1989-1994) Annual 005,1,cover,advertisement,0.564,0.03,0.053,0.018,0.025,0.15,0.017,0.12,0.024
L.E.G.I.O.N. (1989-1994) Annual 005_page_2,L.E.G.I.O.N. (1989-1994) Annual 005,2,story,story,0.098,0.035,0.718,0.018,0.022,0.045,0.014,0.027,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_3,L.E.G.I.O.N. (1989-1994) Annual 005,3,story,story,0.199,0.024,0.63,0.019,0.02,0.029,0.013,0.041,0.026
L.E.G.I.O.N. (1989-1994) Annual 005_page_4,L.E.G.I.O.N. (1989-1994) Annual 005,4,story,story,0.082,0.036,0.736,0.019,0.021,0.04,0.015,0.029,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_5,L.E.G.I.O.N. (1989-1994) Annual 005,5,story,story,0.101,0.03,0.727,0.019,0.021,0.038,0.014,0.027,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_6,L.E.G.I.O.N. (1989-1994) Annual 005,6,story,story,0.076,0.042,0.742,0.021,0.022,0.034,0.017,0.024,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_7,L.E.G.I.O.N. (1989-1994) Annual 005,7,story,story,0.137,0.149,0.464,0.026,0.024,0.123,0.027,0.02,0.028
L.E.G.I.O.N. (1989-1994) Annual 005_page_8,L.E.G.I.O.N. (1989-1994) Annual 005,8,story,story,0.076,0.042,0.743,0.02,0.023,0.033,0.017,0.024,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_9,L.E.G.I.O.N. (1989-1994) Annual 005,9,story,story,0.088,0.043,0.727,0.02,0.022,0.039,0.017,0.023,0.021
L.E.G.I.O.N. (1989-1994) Annual 005_page_10,L.E.G.I.O.N. (1989-1994) Annual 005,10,story,story,0.095,0.041,0.718,0.02,0.022,0.043,0.017,0.022,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_11,L.E.G.I.O.N. (1989-1994) Annual 005,11,story,story,0.098,0.029,0.731,0.018,0.021,0.033,0.013,0.033,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_12,L.E.G.I.O.N. (1989-1994) Annual 005,12,story,story,0.085,0.046,0.721,0.022,0.023,0.039,0.019,0.022,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_13,L.E.G.I.O.N. (1989-1994) Annual 005,13,story,story,0.091,0.041,0.725,0.02,0.023,0.04,0.016,0.022,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_14,L.E.G.I.O.N. (1989-1994) Annual 005,14,story,story,0.133,0.03,0.701,0.019,0.02,0.036,0.014,0.026,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_15,L.E.G.I.O.N. (1989-1994) Annual 005,15,story,story,0.1,0.037,0.709,0.02,0.023,0.048,0.018,0.022,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_16,L.E.G.I.O.N. (1989-1994) Annual 005,16,story,story,0.082,0.036,0.744,0.02,0.022,0.032,0.015,0.026,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_17,L.E.G.I.O.N. (1989-1994) Annual 005,17,story,story,0.082,0.039,0.742,0.019,0.023,0.032,0.016,0.025,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_18,L.E.G.I.O.N. (1989-1994) Annual 005,18,story,story,0.077,0.041,0.741,0.021,0.022,0.034,0.017,0.024,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_19,L.E.G.I.O.N. (1989-1994) Annual 005,19,story,story,0.083,0.038,0.74,0.02,0.022,0.034,0.016,0.026,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_20,L.E.G.I.O.N. (1989-1994) Annual 005,20,story,story,0.079,0.052,0.72,0.022,0.023,0.041,0.019,0.022,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_21,L.E.G.I.O.N. (1989-1994) Annual 005,21,story,story,0.07,0.051,0.733,0.023,0.024,0.034,0.02,0.023,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_22,L.E.G.I.O.N. (1989-1994) Annual 005,22,story,story,0.074,0.045,0.731,0.021,0.023,0.041,0.018,0.024,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_23,L.E.G.I.O.N. (1989-1994) Annual 005,23,story,story,0.078,0.044,0.735,0.021,0.023,0.036,0.017,0.024,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_24,L.E.G.I.O.N. (1989-1994) Annual 005,24,story,story,0.131,0.027,0.706,0.019,0.02,0.033,0.013,0.029,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_25,L.E.G.I.O.N. (1989-1994) Annual 005,25,story,story,0.099,0.037,0.728,0.02,0.021,0.035,0.016,0.022,0.021
L.E.G.I.O.N. (1989-1994) Annual 005_page_26,L.E.G.I.O.N. (1989-1994) Annual 005,26,story,story,0.07,0.052,0.731,0.021,0.023,0.039,0.019,0.022,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_27,L.E.G.I.O.N. (1989-1994) Annual 005,27,story,story,0.087,0.032,0.742,0.019,0.022,0.032,0.014,0.03,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_28,L.E.G.I.O.N. (1989-1994) Annual 005,28,credits,story,0.194,0.066,0.454,0.021,0.023,0.172,0.021,0.022,0.027
L.E.G.I.O.N. (1989-1994) Annual 005_page_29,L.E.G.I.O.N. (1989-1994) Annual 005,29,story,story,0.08,0.041,0.738,0.019,0.023,0.036,0.016,0.026,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_30,L.E.G.I.O.N. (1989-1994) Annual 005,30,story,story,0.079,0.041,0.741,0.02,0.022,0.034,0.017,0.025,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_31,L.E.G.I.O.N. (1989-1994) Annual 005,31,story,story,0.077,0.044,0.707,0.02,0.023,0.06,0.017,0.027,0.025
L.E.G.I.O.N. (1989-1994) Annual 005_page_32,L.E.G.I.O.N. (1989-1994) Annual 005,32,story,story,0.087,0.043,0.722,0.02,0.022,0.044,0.018,0.023,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_33,L.E.G.I.O.N. (1989-1994) Annual 005,33,story,story,0.081,0.046,0.724,0.02,0.022,0.044,0.018,0.022,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_34,L.E.G.I.O.N. (1989-1994) Annual 005,34,story,story,0.079,0.055,0.719,0.022,0.021,0.041,0.02,0.022,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_35,L.E.G.I.O.N. (1989-1994) Annual 005,35,story,story,0.063,0.052,0.734,0.021,0.023,0.042,0.018,0.025,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_36,L.E.G.I.O.N. (1989-1994) Annual 005,36,story,story,0.079,0.05,0.719,0.02,0.022,0.047,0.018,0.022,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_37,L.E.G.I.O.N. (1989-1994) Annual 005,37,story,credits,0.276,0.083,0.188,0.019,0.024,0.343,0.019,0.021,0.027
L.E.G.I.O.N. (1989-1994) Annual 005_page_38,L.E.G.I.O.N. (1989-1994) Annual 005,38,story,story,0.091,0.057,0.687,0.021,0.022,0.058,0.02,0.021,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_39,L.E.G.I.O.N. (1989-1994) Annual 005,39,story,story,0.097,0.037,0.73,0.019,0.022,0.036,0.016,0.023,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_40,L.E.G.I.O.N. (1989-1994) Annual 005,40,story,story,0.064,0.058,0.722,0.022,0.024,0.045,0.02,0.022,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_41,L.E.G.I.O.N. (1989-1994) Annual 005,41,story,story,0.091,0.044,0.718,0.021,0.021,0.044,0.017,0.021,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_42,L.E.G.I.O.N. (1989-1994) Annual 005,42,story,story,0.263,0.083,0.406,0.022,0.023,0.134,0.019,0.025,0.025
L.E.G.I.O.N. (1989-1994) Annual 005_page_43,L.E.G.I.O.N. (1989-1994) Annual 005,43,story,story,0.083,0.056,0.716,0.023,0.023,0.034,0.02,0.022,0.021
L.E.G.I.O.N. (1989-1994) Annual 005_page_44,L.E.G.I.O.N. (1989-1994) Annual 005,44,story,story,0.079,0.043,0.739,0.022,0.023,0.032,0.017,0.024,0.022
L.E.G.I.O.N. (1989-1994) Annual 005_page_45,L.E.G.I.O.N. (1989-1994) Annual 005,45,story,story,0.068,0.051,0.728,0.022,0.024,0.042,0.019,0.023,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_46,L.E.G.I.O.N. (1989-1994) Annual 005,46,story,story,0.236,0.031,0.566,0.019,0.022,0.063,0.016,0.025,0.021
L.E.G.I.O.N. (1989-1994) Annual 005_page_47,L.E.G.I.O.N. (1989-1994) Annual 005,47,story,advertisement,0.784,0.037,0.036,0.012,0.019,0.046,0.011,0.039,0.016
L.E.G.I.O.N. (1989-1994) Annual 005_page_48,L.E.G.I.O.N. (1989-1994) Annual 005,48,story,cover,0.277,0.513,0.064,0.019,0.017,0.046,0.028,0.016,0.02
L.E.G.I.O.N. (1989-1994) Annual 005_page_49,L.E.G.I.O.N. (1989-1994) Annual 005,49,story,story,0.119,0.038,0.676,0.02,0.021,0.059,0.016,0.028,0.023
L.E.G.I.O.N. (1989-1994) Annual 005_page_50,L.E.G.I.O.N. (1989-1994) Annual 005,50,advertisement,cover,0.114,0.726,0.028,0.015,0.015,0.048,0.025,0.013,0.016
L.E.G.I.O.N. (1989-1994) Annual 005_page_51,L.E.G.I.O.N. (1989-1994) Annual 005,51,story,cover,0.145,0.663,0.045,0.017,0.016,0.055,0.027,0.014,0.019
L.E.G.I.O.N. (1989-1994) Annual 005_page_52,L.E.G.I.O.N. (1989-1994) Annual 005,52,story,cover,0.226,0.296,0.248,0.025,0.021,0.107,0.031,0.019,0.027
L.E.G.I.O.N. (1989-1994) Annual 005_page_53,L.E.G.I.O.N. (1989-1994) Annual 005,53,story,advertisement,0.399,0.376,0.068,0.019,0.019,0.057,0.026,0.017,0.021
L.E.G.I.O.N. (1989-1994) Annual 005_page_54,L.E.G.I.O.N. (1989-1994) Annual 005,54,story,story,0.132,0.051,0.659,0.022,0.022,0.052,0.02,0.02,0.021
L.E.G.I.O.N. (1989-1994) Annual 005_page_55,L.E.G.I.O.N. (1989-1994) Annual 005,55,story,advertisement,0.597,0.041,0.17,0.017,0.02,0.1,0.015,0.019,0.021
L.E.G.I.O.N. (1989-1994) Annual 005_page_56,L.E.G.I.O.N. (1989-1994) Annual 005,56,story,cover,0.311,0.469,0.059,0.017,0.017,0.064,0.027,0.016,0.02
L.E.G.I.O.N. (1989-1994) Annual 005_page_57,L.E.G.I.O.N. (1989-1994) Annual 005,57,advertisement,credits,0.079,0.042,0.027,0.02,0.019,0.504,0.021,0.265,0.023
RCS2053D - Unknown_page_0,RCS2053D - Unknown,0,credits,cover,0.166,0.613,0.025,0.016,0.018,0.103,0.025,0.017,0.019
RCS2053D - Unknown_page_1,RCS2053D - Unknown,1,credits,text,0.213,0.03,0.036,0.032,0.03,0.297,0.025,0.306,0.03
RCS2053D - Unknown_page_2,RCS2053D - Unknown,2,story,advertisement,0.446,0.09,0.309,0.022,0.02,0.049,0.022,0.019,0.022
RCS2053D - Unknown_page_3,RCS2053D - Unknown,3,advertisement,advertisement,0.519,0.06,0.097,0.016,0.025,0.222,0.016,0.026,0.02
RCS2053D - Unknown_page_4,RCS2053D - Unknown,4,story,story,0.19,0.062,0.541,0.022,0.023,0.096,0.02,0.021,0.025
RCS2053D - Unknown_page_5,RCS2053D - Unknown,5,story,story,0.112,0.028,0.702,0.019,0.022,0.039,0.013,0.039,0.025
RCS2053D - Unknown_page_6,RCS2053D - Unknown,6,story,story,0.145,0.026,0.599,0.021,0.027,0.046,0.013,0.091,0.031
RCS2053D - Unknown_page_7,RCS2053D - Unknown,7,story,story,0.083,0.039,0.74,0.02,0.022,0.032,0.016,0.026,0.022
RCS2053D - Unknown_page_8,RCS2053D - Unknown,8,story,story,0.183,0.207,0.34,0.028,0.02,0.146,0.027,0.019,0.03
RCS2053D - Unknown_page_9,RCS2053D - Unknown,9,story,story,0.147,0.024,0.624,0.021,0.026,0.048,0.013,0.067,0.03
RCS2053D - Unknown_page_10,RCS2053D - Unknown,10,story,story,0.081,0.046,0.733,0.021,0.022,0.033,0.017,0.024,0.022
RCS2053D - Unknown_page_11,RCS2053D - Unknown,11,story,story,0.091,0.03,0.717,0.02,0.023,0.027,0.013,0.053,0.026
RCS2053D - Unknown_page_12,RCS2053D - Unknown,12,story,advertisement,0.49,0.053,0.041,0.019,0.026,0.243,0.019,0.084,0.025
RCS2053D - Unknown_page_13,RCS2053D - Unknown,13,story,story,0.239,0.112,0.362,0.021,0.022,0.171,0.023,0.022,0.028
RCS2053D - Unknown_page_14,RCS2053D - Unknown,14,story,story,0.085,0.03,0.73,0.02,0.023,0.028,0.014,0.044,0.026
RCS2053D - Unknown_page_15,RCS2053D - Unknown,15,story,story,0.087,0.03,0.737,0.02,0.021,0.029,0.013,0.037,0.025
RCS2053D - Unknown_page_16,RCS2053D - Unknown,16,story,story,0.123,0.027,0.708,0.018,0.021,0.03,0.013,0.036,0.024
RCS2053D - Unknown_page_17,RCS2053D - Unknown,17,story,story,0.075,0.044,0.742,0.021,0.023,0.029,0.017,0.026,0.023
RCS2053D - Unknown_page_18,RCS2053D - Unknown,18,story,story,0.087,0.033,0.739,0.02,0.022,0.025,0.014,0.034,0.024
RCS2053D - Unknown_page_19,RCS2053D - Unknown,19,story,story,0.153,0.026,0.515,0.026,0.03,0.046,0.015,0.153,0.037
RCS2053D - Unknown_page_20,RCS2053D - Unknown,20,story,advertisement,0.44,0.024,0.071,0.023,0.025,0.144,0.02,0.229,0.024
RCS2053D - Unknown_page_21,RCS2053D - Unknown,21,story,advertisement,0.511,0.019,0.306,0.017,0.02,0.037,0.012,0.051,0.027
RCS2053D - Unknown_page_22,RCS2053D - Unknown,22,story,story,0.093,0.037,0.733,0.019,0.022,0.036,0.015,0.024,0.022
RCS2053D - Unknown_page_23,RCS2053D - Unknown,23,story,story,0.14,0.025,0.679,0.019,0.022,0.03,0.012,0.046,0.027
RCS2053D - Unknown_page_24,RCS2053D - Unknown,24,story,story,0.117,0.027,0.708,0.018,0.022,0.038,0.013,0.033,0.024
RCS2053D - Unknown_page_25,RCS2053D - Unknown,25,story,story,0.073,0.043,0.743,0.02,0.022,0.034,0.017,0.024,0.023
RCS2053D - Unknown_page_26,RCS2053D - Unknown,26,story,story,0.161,0.024,0.623,0.019,0.023,0.057,0.013,0.052,0.028
RCS2053D - Unknown_page_27,RCS2053D - Unknown,27,story,story,0.077,0.036,0.749,0.019,0.022,0.03,0.015,0.029,0.024
RCS2053D - Unknown_page_28,RCS2053D - Unknown,28,advertisement,story,0.088,0.034,0.734,0.018,0.022,0.037,0.015,0.03,0.023
RCS2053D - Unknown_page_29,RCS2053D - Unknown,29,advertisement,advertisement,0.818,0.022,0.037,0.014,0.018,0.022,0.011,0.04,0.018
RCS2053D - Unknown_page_30,RCS2053D - Unknown,30,story,text,0.13,0.017,0.038,0.025,0.025,0.112,0.02,0.608,0.024
RCS2053D - Unknown_page_31,RCS2053D - Unknown,31,advertisement,story,0.292,0.021,0.4,0.024,0.023,0.08,0.016,0.114,0.031
RCS2053D - Unknown_page_32,RCS2053D - Unknown,32,story,story,0.197,0.022,0.588,0.021,0.024,0.038,0.013,0.068,0.03
RCS2053D - Unknown_page_33,RCS2053D - Unknown,33,story,story,0.097,0.036,0.728,0.02,0.021,0.037,0.016,0.024,0.022
RCS2053D - Unknown_page_34,RCS2053D - Unknown,34,story,story,0.2,0.022,0.479,0.026,0.028,0.049,0.014,0.144,0.037
RCS2053D - Unknown_page_35,RCS2053D - Unknown,35,story,story,0.188,0.023,0.586,0.021,0.023,0.036,0.013,0.078,0.032
RCS2053D - Unknown_page_36,RCS2053D - Unknown,36,story,story,0.152,0.024,0.668,0.019,0.021,0.034,0.012,0.044,0.026
RCS2053D - Unknown_page_37,RCS2053D - Unknown,37,story,story,0.106,0.032,0.722,0.019,0.021,0.036,0.015,0.026,0.022
RCS2053D - Unknown_page_38,RCS2053D - Unknown,38,story,story,0.14,0.027,0.693,0.019,0.02,0.031,0.013,0.034,0.023
RCS2053D - Unknown_page_39,RCS2053D - Unknown,39,advertisement,advertisement,0.789,0.021,0.034,0.015,0.02,0.041,0.012,0.049,0.019
RCS2053D - Unknown_page_40,RCS2053D - Unknown,40,story,advertisement,0.664,0.022,0.072,0.015,0.023,0.07,0.015,0.097,0.022
RCS2053D - Unknown_page_41,RCS2053D - Unknown,41,advertisement,story,0.141,0.025,0.501,0.028,0.031,0.044,0.015,0.176,0.037
RCS2053D - Unknown_page_42,RCS2053D - Unknown,42,story,story,0.104,0.03,0.701,0.019,0.023,0.041,0.014,0.043,0.025
RCS2053D - Unknown_page_43,RCS2053D - Unknown,43,advertisement,story,0.123,0.027,0.686,0.019,0.023,0.033,0.013,0.05,0.026
RCS2053D - Unknown_page_44,RCS2053D - Unknown,44,story,story,0.157,0.026,0.657,0.019,0.021,0.045,0.013,0.038,0.025
RCS2053D - Unknown_page_45,RCS2053D - Unknown,45,story,story,0.203,0.024,0.502,0.025,0.028,0.047,0.015,0.126,0.032
RCS2053D - Unknown_page_46,RCS2053D - Unknown,46,story,story,0.101,0.03,0.72,0.02,0.022,0.03,0.013,0.04,0.024
RCS2053D - Unknown_page_47,RCS2053D - Unknown,47,story,story,0.095,0.033,0.733,0.019,0.022,0.035,0.014,0.028,0.023
RCS2053D - Unknown_page_48,RCS2053D - Unknown,48,story,story,0.122,0.035,0.704,0.019,0.02,0.04,0.015,0.024,0.021
RCS2053D - Unknown_page_49,RCS2053D - Unknown,49,story,story,0.096,0.031,0.733,0.019,0.022,0.029,0.013,0.036,0.022
RCS2053D - Unknown_page_50,RCS2053D - Unknown,50,story,story,0.144,0.026,0.678,0.019,0.022,0.037,0.013,0.038,0.023
RCS2053D - Unknown_page_51,RCS2053D - Unknown,51,credits,advertisement,0.396,0.021,0.044,0.024,0.03,0.146,0.02,0.291,0.028
RCS2053D - Unknown_page_52,RCS2053D - Unknown,52,story,story,0.163,0.025,0.663,0.018,0.02,0.036,0.013,0.038,0.024
RCS2053D - Unknown_page_53,RCS2053D - Unknown,53,story,story,0.126,0.034,0.697,0.02,0.02,0.043,0.015,0.023,0.022
RCS2053D - Unknown_page_54,RCS2053D - Unknown,54,story,story,0.205,0.022,0.613,0.02,0.019,0.035,0.012,0.049,0.025
RCS2053D - Unknown_page_55,RCS2053D - Unknown,55,story,story,0.267,0.06,0.516,0.021,0.019,0.052,0.021,0.023,0.02
RCS2053D - Unknown_page_56,RCS2053D - Unknown,56,story,story,0.104,0.039,0.722,0.02,0.021,0.034,0.017,0.023,0.021
RCS2053D - Unknown_page_57,RCS2053D - Unknown,57,story,story,0.182,0.024,0.648,0.018,0.02,0.038,0.013,0.032,0.024
RCS2053D - Unknown_page_58,RCS2053D - Unknown,58,story,story,0.14,0.035,0.69,0.02,0.02,0.036,0.015,0.023,0.021
RCS2053D - Unknown_page_59,RCS2053D - Unknown,59,story,advertisement,0.62,0.021,0.146,0.016,0.019,0.091,0.015,0.049,0.023
RCS2053D - Unknown_page_60,RCS2053D - Unknown,60,story,story,0.204,0.023,0.623,0.019,0.02,0.034,0.013,0.041,0.024
RCS2053D - Unknown_page_61,RCS2053D - Unknown,61,story,story,0.096,0.043,0.721,0.021,0.022,0.033,0.018,0.022,0.022
RCS2053D - Unknown_page_62,RCS2053D - Unknown,62,advertisement,story,0.178,0.025,0.659,0.018,0.02,0.029,0.013,0.033,0.024
RCS2053D - Unknown_page_63,RCS2053D - Unknown,63,story,story,0.19,0.024,0.641,0.018,0.021,0.032,0.013,0.037,0.024
RCS2053D - Unknown_page_64,RCS2053D - Unknown,64,story,story,0.182,0.024,0.65,0.018,0.021,0.031,0.013,0.037,0.024
RCS2053D - Unknown_page_65,RCS2053D - Unknown,65,story,story,0.194,0.03,0.639,0.019,0.021,0.036,0.014,0.025,0.022
RCS2053D - Unknown_page_66,RCS2053D - Unknown,66,advertisement,advertisement,0.792,0.022,0.033,0.015,0.021,0.039,0.012,0.049,0.017
RCS2053D - Unknown_page_67,RCS2053D - Unknown,67,advertisement,advertisement,0.782,0.041,0.03,0.014,0.021,0.051,0.013,0.029,0.018
The Forever War 002_page_0,The Forever War 002,0,cover,cover,0.112,0.662,0.033,0.016,0.016,0.106,0.023,0.013,0.019
The Forever War 002_page_1,The Forever War 002,1,cover,credits,0.289,0.036,0.047,0.021,0.024,0.449,0.019,0.086,0.029
The Forever War 002_page_2,The Forever War 002,2,story,story,0.148,0.025,0.622,0.022,0.025,0.042,0.013,0.074,0.029
The Forever War 002_page_3,The Forever War 002,3,story,story,0.112,0.031,0.721,0.019,0.021,0.03,0.014,0.03,0.021
The Forever War 002_page_4,The Forever War 002,4,story,story,0.095,0.031,0.726,0.02,0.021,0.03,0.014,0.039,0.024
The Forever War 002_page_5,The Forever War 002,5,story,story,0.082,0.042,0.738,0.021,0.023,0.03,0.017,0.026,0.021
The Forever War 002_page_6,The Forever War 002,6,story,story,0.104,0.029,0.719,0.019,0.022,0.031,0.014,0.038,0.024
The Forever War 002_page_7,The Forever War 002,7,story,story,0.133,0.026,0.656,0.021,0.024,0.038,0.013,0.062,0.026
The Forever War 002_page_8,The Forever War 002,8,story,story,0.086,0.044,0.73,0.022,0.023,0.028,0.018,0.026,0.022
The Forever War 002_page_9,The Forever War 002,9,story,story,0.096,0.037,0.73,0.02,0.023,0.029,0.016,0.028,0.022
The Forever War 002_page_10,The Forever War 002,10,story,story,0.073,0.045,0.742,0.02,0.023,0.031,0.018,0.026,0.022
The Forever War 002_page_11,The Forever War 002,11,story,story,0.077,0.036,0.742,0.02,0.023,0.033,0.015,0.031,0.024
The Forever War 002_page_12,The Forever War 002,12,story,story,0.083,0.035,0.743,0.019,0.022,0.029,0.015,0.032,0.023
The Forever War 002_page_13,The Forever War 002,13,advertisement,story,0.065,0.045,0.747,0.02,0.023,0.029,0.017,0.031,0.024
The Forever War 002_page_14,The Forever War 002,14,story,story,0.11,0.03,0.722,0.019,0.02,0.032,0.014,0.031,0.022
The Forever War 002_page_15,The Forever War 002,15,story,story,0.106,0.032,0.718,0.019,0.021,0.04,0.014,0.028,0.023
The Forever War 002_page_16,The Forever War 002,16,story,story,0.085,0.041,0.736,0.021,0.023,0.03,0.017,0.025,0.022
The Forever War 002_page_17,The Forever War 002,17,story,story,0.091,0.033,0.732,0.02,0.022,0.035,0.014,0.03,0.022
The Forever War 002_page_18,The Forever War 002,18,story,story,0.105,0.029,0.723,0.019,0.022,0.033,0.013,0.033,0.024
The Forever War 002_page_19,The Forever War 002,19,story,story,0.156,0.025,0.645,0.02,0.023,0.047,0.012,0.045,0.027
The Forever War 002_page_20,The Forever War 002,20,story,story,0.077,0.037,0.744,0.019,0.021,0.035,0.015,0.029,0.023
The Forever War 002_page_21,The Forever War 002,21,story,story,0.104,0.034,0.726,0.02,0.022,0.034,0.014,0.024,0.022
The Forever War 002_page_22,The Forever War 002,22,story,story,0.081,0.036,0.744,0.02,0.022,0.031,0.015,0.028,0.023
The Forever War 002_page_23,The Forever War 002,23,story,story,0.095,0.03,0.72,0.02,0.022,0.026,0.014,0.047,0.025
The Forever War 002_page_24,The Forever War 002,24,advertisement,advertisement,0.786,0.027,0.038,0.013,0.02,0.059,0.012,0.027,0.018
The Forever War 002_page_25,The Forever War 002,25,advertisement,advertisement,0.652,0.051,0.051,0.016,0.025,0.145,0.016,0.023,0.02
